id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,keeperId,firstName,lastName,fullName,teamColor,teamName
2794851093,AttemptSaved,6453,410821,Octavio Rivero,96.8947368413,36.2875,2,,False,True,103.8620689656,33.8475,33.084999999999994,0.9759999952,0.0769781842827797,0.05197414010763168,Header,RegularPlay,FirstHalf,False,"{'x': 1.2420634920634936, 'y': 0.2582010569312169, 'zoomRatio': 1}",False,True,923383.0,Octavio,Rivero,Octavio Rivero,#DA0203,Barcelona de Guayaquil
2794851807,AttemptSaved,192875,729088,Jhegson Méndez,77.529611652,27.446428571,4,,True,True,85.4941176464,29.631666665,34.61,1.2199999940000001,0.00675544049590826,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.8386243386243388, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,Jhegson,Méndez,Jhegson Méndez,#201818,Independiente del Valle
2794851953,AttemptSaved,6453,844122,Bryan Carabali,97.4736842099,30.267999999999997,5,,True,True,99.01754385950001,30.416249999999994,33.695,1.2199999940000001,0.23351286351680756,0.0,RightFoot,FastBreak,FirstHalf,False,"{'x': 1.0806878306878307, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Bryan,Carabali,Bryan Carabali,#DA0203,Barcelona de Guayaquil
2794852121,Goal,6453,844122,Bryan Carabali,98.8245614033,27.950714285,5,,False,True,,,32.0175,0.0834736838,0.16377569735050201,0.4191230535507202,LeftFoot,FastBreak,FirstHalf,False,"{'x': 1.5244708994709, 'y': 0.02208298513227513, 'zoomRatio': 1}",False,True,923383.0,Bryan,Carabali,Bryan Carabali,#DA0203,Barcelona de Guayaquil
2794852871,Miss,192875,1350448,Layan Loor,77.4169902928,49.956178342,7,,False,False,,,33.161249999999995,4.8280000072,0.016160354018211365,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.1176558258482205, 'y': 0.6772486772486772, 'zoomRatio': 0.5302402643293849}",False,False,,Layan,Loor,Layan Loor,#201818,Independiente del Valle
2794853201,AttemptSaved,6453,1448284,Cristhian Solano,91.9,32.0175,8,,False,True,103.6724137932,34.305,36.745000000000005,1.4639999928,0.026853114366531372,0.22802811861038208,Header,ThrowInSetPiece,FirstHalf,False,"{'x': 0.2738095238095226, 'y': 0.38730158539682535, 'zoomRatio': 1}",False,True,923383.0,Cristhian,Solano,Cristhian Solano,#DA0203,Barcelona de Guayaquil
2794853433,AttemptSaved,6453,764455,Janner Corozo,95.640350876,31.4075,9,,True,True,97.0877192975,31.636249999999997,33.00875,1.2199999940000001,0.03696460649371147,0.0,Header,FromCorner,FirstHalf,False,"{'x': 1.26223544973545, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Janner,Corozo,Janner Corozo,#DA0203,Barcelona de Guayaquil
2794854301,Miss,6453,764456,Jhonny Quinonez,87.21176470559999,30.304,11,,False,False,,,24.349554145,0.7127368386,0.040639687329530716,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.07385532744383239, 'zoomRatio': 0.3916917473861108}",False,False,,Jhonny,Quinonez,Jhonny Quinonez,#DA0203,Barcelona de Guayaquil
2794856945,AttemptSaved,192875,834759,Claudio Spinelli,91.9,37.05,18,,False,True,104.525862069,34.533750000000005,34.22875,1.2585263096000001,0.03641355782747269,0.013143531046807766,Header,RegularPlay,FirstHalf,False,"{'x': 0.9394841269841275, 'y': 0.3329434681481482, 'zoomRatio': 1}",False,True,423508.0,Claudio,Spinelli,Claudio Spinelli,#201818,Independiente del Valle
2794857993,Miss,192875,1380288,Patrik Mercado,93.2,45.6822929897,21,,False,False,,,25.013437500000002,0.6228421022,0.04629521444439888,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.06930815895399382, 'zoomRatio': 0.4206280210035819}",False,True,,Patrik,Mercado,Patrik Mercado,#201818,Independiente del Valle
