id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,keeperId,firstName,lastName,fullName,teamColor,teamName
2795221197,Miss,6310,842894,Javier Altamirano,89.6,37.431250000000006,12,,False,False,,,27.950714285,0.5329473658000001,0.26423677802085876,0.0,LeftFoot,FastBreak,FirstHalf,False,"{'x': 2, 'y': 0.0881008751956429, 'zoomRatio': 0.6248671625192037}",False,True,,Javier,Altamirano,Javier Altamirano,#083060,Universidad de Chile
2795222211,Miss,6310,306126,Leandro Fernández,87.21176470559999,20.4960509585,14,,False,False,,,36.21125,6.1488275976,0.048023730516433716,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.756446881328944, 'y': 0.6772486772486772, 'zoomRatio': 0.41633953129523665}",False,False,,Leandro,Fernández,Leandro Fernández,#083060,Universidad de Chile
2795229227,AttemptSaved,8517,1082102,Igor Jesus,101.9655172416,22.808152870399997,28,,False,True,104.3362068966,30.328,32.17,0.6485263126,0.09395059198141098,0.14518429338932037,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.4841269841269837, 'y': 0.17156780756613757, 'zoomRatio': 1}",False,True,524833.0,Igor,Jesus,Igor Jesus,#181818,Botafogo
2795234345,AttemptSaved,8517,1028704,Santiago Rodriguez,96.3157894727,24.4896815336,40,,False,True,103.577586207,32.09375,35.9825,1.5859999922,0.06417395174503326,0.3886556327342987,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.47552910052910013, 'y': 0.4195767175132275, 'zoomRatio': 1}",False,True,524833.0,Santiago,Rodriguez,Santiago Rodriguez,#181818,Botafogo
2795234357,AttemptSaved,8517,1262084,Matheus Martins,99.784482759,46.5931210156,40,,False,True,104.051724138,37.672,34.7625,0.40452631380000004,0.031971175223588943,0.05247413367033005,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.7982804232804226, 'y': 0.10701754333333334, 'zoomRatio': 1}",False,True,524833.0,Matheus,Martins,Matheus Martins,#181818,Botafogo
2795242737,AttemptSaved,6310,610500,Nicolás Ramirez,96.9912280694,31.7125,48,,True,True,98.3421052628,32.3225,34.22875,1.2456842044,0.06214461475610733,0.0,OtherBodyParts,SetPiece,SecondHalf,False,"{'x': 0.9394841269841275, 'y': 0.3295460858201058, 'zoomRatio': 1}",False,True,,Nicolás,Ramirez,Nicolás Ramirez,#083060,Universidad de Chile
2795246727,Goal,6310,740753,Lucas Di Yorio,91.9,30.416249999999994,59,,False,True,,,36.440000000000005,0.1219999994,0.49898087978363037,0.7543260455131531,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.3544973544973533, 'y': 0.032275132116402115, 'zoomRatio': 1}",False,True,749834.0,Lucas,Di Yorio,Lucas Di Yorio,#083060,Universidad de Chile
2795251301,AttemptSaved,6310,465835,Israel Poblete,91.4,24.2094267564,72,,False,True,102.72413793119999,32.3225,35.3725,1.1814736784,0.037369996309280396,0.04413719102740288,Header,FastBreak,SecondHalf,False,"{'x': 0.6369047619047613, 'y': 0.31255917417989415, 'zoomRatio': 1}",False,True,749834.0,Israel,Poblete,Israel Poblete,#083060,Universidad de Chile
2795252641,AttemptSaved,8517,428672,Alex Telles,76.6286407784,27.278333333000003,76,,False,True,103.19827586219999,34.0,35.29625000000001,1.7079999916000002,0.04047248512506485,0.07561953365802765,LeftFoot,FreeKick,SecondHalf,False,"{'x': 0.6570767195767175, 'y': 0.45185184962962965, 'zoomRatio': 1}",False,False,524833.0,Alex,Telles,Alex Telles,#181818,Botafogo
2795253003,AttemptSaved,8517,754504,Artur Guimaraes,92.6,22.247643316,76,,False,True,103.577586207,32.474999999999994,33.00875,0.3274736826,0.02441605180501938,0.03613551706075668,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.26223544973545, 'y': 0.08663324936507935, 'zoomRatio': 1}",False,True,524833.0,Artur,Guimaraes,Artur Guimaraes,#181818,Botafogo
2795254855,Miss,8517,1082102,Igor Jesus,84.85,46.873375792800005,81,,False,False,,,27.110238095,3.8547586247999996,0.034893594682216644,0.0,RightFoot,FastBreak,SecondHalf,False,"{'x': 2, 'y': 0.5594908326226115, 'zoomRatio': 0.5486401492708768}",False,False,,Igor,Jesus,Igor Jesus,#181818,Botafogo
2795257155,Miss,6310,864260,Nicolas Guerra,83.94902912639999,32.9325,86,,False,False,,,31.48375,5.670896561599999,0.04755273461341858,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.300503979505875, 'y': 0.6772486772486772, 'zoomRatio': 0.45142773672417613}",False,False,,Nicolas,Guerra,Nicolas Guerra,#083060,Universidad de Chile
2795259511,AttemptSaved,8517,1248672,Elias Manoel,97.1842105256,38.032142859000004,90,2.0,False,True,104.051724138,34.68625,34.61,1.8685263066000002,0.030169997364282608,0.06356814503669739,OtherBodyParts,RegularPlay,SecondHalf,False,"{'x': 0.8386243386243388, 'y': 0.49431912873015876, 'zoomRatio': 1}",False,True,524833.0,Elias,Manoel,Elias Manoel,#181818,Botafogo
