id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,keeperId,firstName,lastName,fullName,teamColor,teamName
2795165739,Miss,1297060,683969,Erwin Junior Sanchez,84.1742718448,28.791190475,8,,False,False,,,25.938437500000003,5.670896561599999,0.03071429207921028,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.9627547391099176, 'y': 0.6772486772486772, 'zoomRatio': 0.45142773672417613}",False,False,,Erwin Junior,Sanchez,Erwin Junior Sanchez,#00b1e6,San Antonio Bulo Bulo
2795166343,Miss,6619,846980,Robert Rojas,96.605263157,28.623095236999998,10,,False,False,102.72413793119999,68.0,67.8688151658,0.3595789456,0.04599369317293167,0.0,Header,FromCorner,FirstHalf,False,"{'x': 0, 'y': 0.010616815021125835, 'zoomRatio': 0.11160709288162411}",False,True,,Robert,Rojas,Robert Rojas,#2e2e2e,Olimpia
2795166649,Miss,6619,1315121,Ivan Leguizamon,91.1,47.013503181400004,11,,False,False,,,22.387770704599998,0.44305262940000006,0.028754614293575287,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.038153968383616774, 'zoomRatio': 0.3255188908039723}",False,True,,Ivan,Leguizamon,Ivan Leguizamon,#2e2e2e,Olimpia
2795167633,AttemptSaved,6619,1033290,Facundo Zabala,68.85776699360001,42.061562499999994,14,,False,True,101.3965517244,33.31375,30.95,0.3659999982,0.013709432445466518,0.042982544749975204,LeftFoot,SetPiece,FirstHalf,False,"{'x': 1.806878306878306, 'y': 0.09682539634920634, 'zoomRatio': 1}",False,False,681451.0,Facundo,Zabala,Facundo Zabala,#2e2e2e,Olimpia
2795168397,Miss,1297060,921760,Oswaldo Blanco,94.9649122793,21.1266242072,17,,False,False,,,35.0675,4.7063448344,0.043042879551649094,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.8463854671934312, 'y': 0.6772486772486772, 'zoomRatio': 0.5439465423970294}",False,True,,Oswaldo,Blanco,Oswaldo Blanco,#00b1e6,San Antonio Bulo Bulo
2795168593,AttemptSaved,6619,1315121,Ivan Leguizamon,96.605263157,34.1525,18,,True,True,98.6315789471,34.1525,34.07625,1.2199999940000001,0.14355389773845673,0.0,LeftFoot,ThrowInSetPiece,FirstHalf,False,"{'x': 0.9798280423280419, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Ivan,Leguizamon,Ivan Leguizamon,#2e2e2e,Olimpia
2795169941,AttemptSaved,6619,1037294,Hugo Fernandez,72.68689320639999,26.774047619,23,,False,True,103.577586207,34.1525,32.9325,2.1510526210000003,0.027441108599305153,0.07600267976522446,LeftFoot,FreeKick,FirstHalf,False,"{'x': 1.282407407407408, 'y': 0.56906153994709, 'zoomRatio': 1}",False,False,681451.0,Hugo,Fernandez,Hugo Fernandez,#2e2e2e,Olimpia
2795172205,Goal,1297060,1691290,Sebastian Viveros,81.1334951464,37.05,30,,False,True,,,36.821250000000006,1.8299999910000002,0.01668880321085453,0.36856788396835327,LeftFoot,SetPiece,FirstHalf,False,"{'x': 0.2536375661375645, 'y': 0.48412698174603175, 'zoomRatio': 1}",False,False,860893.0,Sebastian,Viveros,Sebastian Viveros,#00b1e6,San Antonio Bulo Bulo
2795174465,AttemptSaved,6619,943113,Rodney Redes,74.82669903120001,50.586751590700004,37,,False,True,103.4827586208,34.533750000000005,32.6275,0.5714736814000001,0.026093825697898865,0.05664758384227753,RightFoot,FreeKick,FirstHalf,False,"{'x': 1.3630952380952386, 'y': 0.15118351359788362, 'zoomRatio': 1}",False,False,681451.0,Rodney,Redes,Rodney Redes,#2e2e2e,Olimpia
2795176481,Miss,1297060,1031642,Mario Otazu,80.79563106879999,28.959285713000003,41,,False,False,,,33.39,5.9142069072,0.046960148960351944,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.0698524247805323, 'y': 0.6772486772486772, 'zoomRatio': 0.4328560092957581}",False,False,,Mario,Otazu,Mario Otazu,#00b1e6,San Antonio Bulo Bulo
2795177049,AttemptSaved,6619,1315121,Ivan Leguizamon,92.0,52.1982165596,42,,True,True,94.4824561388,49.1854777047,36.51625,1.2199999940000001,0.03512004017829895,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.33432539682539697, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Ivan,Leguizamon,Ivan Leguizamon,#2e2e2e,Olimpia
2795178567,Miss,6619,1037294,Hugo Fernandez,75.38980582720001,42.6975,45,1.0,False,False,,,31.254999999999995,4.4630344888,0.01898266188800335,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.4165434131671866, 'y': 0.6772486772486772, 'zoomRatio': 0.5736007656728462}",False,False,,Hugo,Fernandez,Hugo Fernandez,#2e2e2e,Olimpia
2795182861,AttemptSaved,1297060,921026,Julio Herrera,76.1781553416,57.24284359559999,46,,False,True,104.1465517242,35.525000000000006,37.27875,1.3034736778000002,0.015353715978562832,0.08356409519910812,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.13260582010581956, 'y': 0.34483430629629636, 'zoomRatio': 1}",False,False,860893.0,Julio,Herrera,Julio Herrera,#00b1e6,San Antonio Bulo Bulo
2795189253,Miss,6619,907957,Alejandro Maciel,96.79824561320001,38.78857143,60,,False,False,,,32.0175,5.1842758704000005,0.03583803027868271,0.0,OtherBodyParts,SetPiece,SecondHalf,False,"{'x': 1.2589841930116867, 'y': 0.6772486772486772, 'zoomRatio': 0.4938008825140857}",False,True,,Alejandro,Maciel,Alejandro Maciel,#2e2e2e,Olimpia
2795191183,Goal,6619,1666353,Hugo Benitez,87.1044117644,38.704523811,64,,False,True,,,36.745000000000005,1.8299999910000002,0.08475184440612793,0.6592384576797485,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.2738095238095226, 'y': 0.48412698174603175, 'zoomRatio': 1}",False,False,681451.0,Hugo,Benitez,Hugo Benitez,#2e2e2e,Olimpia
2795192441,AttemptSaved,6619,943113,Rodney Redes,73.3626213616,29.379523808000002,68,,False,True,104.4310344828,33.161249999999995,32.779999999999994,1.8685263066000002,0.031865887343883514,0.05205942317843437,RightFoot,FreeKick,SecondHalf,False,"{'x': 1.3227513227513243, 'y': 0.49431912873015876, 'zoomRatio': 1}",False,False,681451.0,Rodney,Redes,Rodney Redes,#2e2e2e,Olimpia
2795193067,AttemptSaved,1297060,1132906,Braian Salvareschi,97.7631578942,21.1266242072,71,,True,True,98.7280701752,22.738089176099997,32.551249999999996,1.2199999940000001,0.015939192846417427,0.0,RightFoot,SetPiece,SecondHalf,False,"{'x': 1.3832671957671967, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Braian,Salvareschi,Braian Salvareschi,#00b1e6,San Antonio Bulo Bulo
2795194167,Goal,1297060,1016306,Luis Barboza,99.59482758659999,34.22875,71,,False,True,,,31.7125,0.44947368200000004,0.7427978515625,0.9067689776420593,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.6051587301587305, 'y': 0.11890838148148149, 'zoomRatio': 1}",False,True,860893.0,Luis,Barboza,Luis Barboza,#00b1e6,San Antonio Bulo Bulo
